id,average-price,second-hand-resource,court,district,house-type,url,latitude,longtitude,second-hand-trading,build-time,address
58ffd2445e986a07088a7a4c,114803,4,新街口东街,西城,住宅,https://m.fang.com/xiaoqu/bj/1010611841.html,39.94894790649414,116.38291931152344,30,2000,新街口东街25号
58ffd2495e986a07088a7a4d,78324,18,南菜园1号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010661873.html,39.88188552856445,116.3590087890625,12,2000,南菜园1号院
58ffd24d5e986a07088a7a4e,87262,8,德胜门西大街甲5号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010216253.html,39.953330993652344,116.3704833984375,1,1996,德胜门西大街甲5号院
58ffd2585e986a07088a7a4f,144036,83,黑窑厂西里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010377823.html,39.886512756347656,116.38711547851562,50,1987,陶然亭北门对面
58ffd2595e986a07088a7a50,126421,125,长椿街西里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010216823.html,39.90411376953125,116.36908721923828,18,2001,长椿街地铁南150米
58ffd25a5e986a07088a7a51,112773,131,小红庙,西城,住宅,https://m.fang.com/xiaoqu/bj/1010580803.html,39.888023376464844,116.34442138671875,152,1980,莲花河东侧路与红居北街交叉路口东南角(莲花河东侧)
58ffd25c5e986a07088a7a52,105370,74,槐柏树街北里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010631383.html,39.90241241455078,116.36096954345703,41,2000,天宁寺桥往南200米路东
58ffd2605e986a07088a7a53,84665,13,白广路二条,西城,住宅,https://m.fang.com/xiaoqu/bj/1010629783.html,39.89189910888672,116.36289978027344,21,1995,广安体育馆南侧白广路二条
58ffd2615e986a07088a7a54,43901,31,广安门内大街200号,西城,住宅,https://m.fang.com/xiaoqu/bj/1010596945.html,39.89468765258789,116.37094116210938,NULL,2000,广安门内大街200号楼
58ffd2645e986a07088a7a55,121478,8,育新街,西城,住宅,https://m.fang.com/xiaoqu/bj/1010704877.html,39.87808609008789,116.3802261352539,27,1981,开阳桥西北角(陶然亭公园西侧)
58ffd2685e986a07088a7a56,108410,12,里仁街1号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010579547.html,39.882259368896484,116.3793716430664,13,1992,宣武区经济日报社后身
58ffd27a5e986a07088a7a57,127214,360,白云观汽南小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010303675.html,39.90803909301758,116.34819793701172,133,1992,白云观街北里与白云路交叉口西南角(白云观西侧)
58ffd2815e986a07088a7a58,90231,1,车公庄1号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010634383.html,39.93975830078125,116.35330963134766,NULL,2000,车公庄一号院
58ffd28b5e986a07088a7a59,121478,11,南沙沟小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010195389.html,39.920326232910156,116.34295654296875,34,2000,月坛南街与三里河路街路口东50米路北
58ffd2935e986a07088a7a5a,107065,7,三庙大院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010356209.html,39.90381622314453,116.37163543701172,15,1999,北京市宣武区长椿街地铁口
58ffd2975e986a07088a7a5b,85968,12,白菜湾四巷17号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010643503.html,39.89048767089844,116.35430145263672,62,2000,白菜湾四巷17号院
58ffd29e5e986a07088a7a5c,134563,20,宣武门外东大街,西城,住宅,https://m.fang.com/xiaoqu/bj/1010612183.html,39.90564727783203,116.381103515625,79,1979,宣外大街西
58ffd2a65e986a07088a7a5d,104179,4,龙泉胡同,西城,住宅,https://m.fang.com/xiaoqu/bj/1010610663.html,39.883750915527344,116.38569641113281,13,2000,陶然亭路南侧
58ffd2a65e986a07088a7a5e,133680,27,汽北小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010303677.html,39.9101676940918,116.34797668457031,40,1992,白云观街北里与白云路交叉口西北角
58ffd2a75e986a07088a7a5f,138775,6,三里河东路甲14号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010603543.html,39.917259216308594,116.35516357421875,10,2000,三里河东路甲14号院
58ffd2ba5e986a07088a7a60,91014,3,高梁桥斜街40号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010549823.html,39.95366287231445,116.34640502929688,NULL,2000,高粱桥斜街两侧
58ffd2ba5e986a07088a7a61,83400,2,玉芙胡同,西城,住宅,https://m.fang.com/xiaoqu/bj/1010528023.html,39.94706726074219,116.364501953125,11,2000,西直门西内大街玉芙胡同12号楼
58ffd2bb5e986a07088a7a62,70878,40,思源胡同,西城,住宅,https://m.fang.com/xiaoqu/bj/1010217287.html,39.89807891845703,116.37271118164062,22,2001,老墙根街87号院
58ffd2bc5e986a07088a7a63,92104,23,小红庙南里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010341953.html,39.88629150390625,116.34420013427734,34,1998,红莲南路北侧小红庙南里(红莲大厦东300米)
58ffd2c05e986a07088a7a64,122825,98,铁路巷小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010216113.html,39.943199157714844,116.35430908203125,67,1990,西外南路榆东1号
58ffd2c45e986a07088a7a65,123619,123,新安南里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010217409.html,39.88007736206055,116.36785888671875,69,1983,白纸坊右安后巷
58ffd2c55e986a07088a7a66,123958,6,右安门内西街,西城,住宅,https://m.fang.com/xiaoqu/bj/1010649269.html,39.879398345947266,116.36099243164062,31,2000,右安门内西街(菜户营桥东北处)
58ffd2c65e986a07088a7a67,125795,39,北三环中路12号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010633943.html,39.97415542602539,116.39240264892578,34,2000,北三环中路12号院
58ffd2c75e986a07088a7a68,139427,45,小石桥胡同11号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010659051.html,39.95269012451172,116.39795684814453,46,1990,小石桥胡同内
58ffd2c85e986a07088a7a69,107812,20,东新开胡同甲31号,西城,住宅,https://m.fang.com/xiaoqu/bj/1010661539.html,39.94880294799805,116.37486267089844,NULL,1990,东新开胡同甲31号
58ffd2c85e986a07088a7a6a,112537,4,南营房小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010193585.html,39.92399215698242,116.3565902709961,22,2000,月坛北街与月坛西街路口东30米路北
58ffd2cc5e986a07088a7a6b,92157,116,枣林前街小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010343343.html,39.889320373535156,116.35861206054688,44,1991,白纸坊牛街西侧
58ffd2cd5e986a07088a7a6c,92465,4,枣林前街31号,西城,住宅,https://m.fang.com/xiaoqu/bj/1010656519.html,39.88941955566406,116.36486053466797,NULL,NULL,枣林前街31号
58ffd2d15e986a07088a7a6d,98857,133,三义西里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010217205.html,39.893924713134766,116.33531951904297,254,2001,马连道北街与马连道路路口以东150米路北
58ffd2d25e986a07088a7a6e,110063,38,光泽胡同,西城,住宅,https://m.fang.com/xiaoqu/bj/1010436783.html,39.94894027709961,116.38076782226562,12,1999,新街口东街北侧光泽胡同
58ffd2d35e986a07088a7a6f,98917,69,马连道西里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010341967.html,39.890865325927734,116.33238220214844,70,1978,马连道南街3-2号附近
58ffd2d75e986a07088a7a70,109229,42,高家寨小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010352347.html,39.89276885986328,116.3897705078125,48,1990,北京市宣武区虎坊路东侧
58ffd2de5e986a07088a7a71,95511,4,灵佑胡同,西城,住宅,https://m.fang.com/xiaoqu/bj/1010577071.html,39.89412307739258,116.40054321289062,8,2000,兴华小学附近灵佑胡同
58ffd2df5e986a07088a7a72,122958,19,太平街小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010579289.html,39.88374710083008,116.39570617675781,NULL,2000,北纬路南侧太平街两侧
58ffd2e05e986a07088a7a73,137725,12,北礼士路60号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010594625.html,39.93603515625,116.36030578613281,26,1988,北礼士路60号院
58ffd2e15e986a07088a7a74,116012,1,百万庄寅区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010677379.html,39.93535614013672,116.34270477294922,9,1956,百万庄大街上紧邻三里河路
58ffd2e85e986a07088a7a75,82152,3,北顺城11号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010657333.html,39.94906234741211,116.36544036865234,11,1988,北顺城11号院
