id,second-hand-resource,longitude,court,address,house-type,latitude,url,average-price,second-hand-trading,build-time,district,,
590094215e986a05ba0d949c,41,116.27593231201172,常青园,北京市海淀区四季青桥常青园路,住宅,39.96107864379883,https://m.fang.com/xiaoqu/bj/1010607503.html,55021,NULL,2000,海淀,,
590094235e986a05ba0d949d,254,116.25733184814453,兰德华庭,阜石路35号,住宅,39.93427658081055,https://m.fang.com/xiaoqu/bj/1010038821.html,84380,100,2003,海淀,,
590094255e986a05ba0d949e,18,116.25862884521484,椿楸家园,永定河路与旱河路交叉口东南侧,住宅,39.943260192871094,https://m.fang.com/xiaoqu/bj/1010760725.html,45555,20,2014,海淀,,
590094285e986a05ba0d94a0,491,116.34989166259766,罗庄西里,知春路与罗庄西路交汇处南行100米路东,住宅,39.979312896728516,https://m.fang.com/xiaoqu/bj/1010216241.html,84607,271,1995,海淀,,
590094295e986a05ba0d94a1,49,116.256591796875,北坞嘉园,闵庄路闵庄站向北100米,住宅,39.98643112182617,https://m.fang.com/xiaoqu/bj/1010677753.html,67951,39,2010,海淀,,
5900942b5e986a05ba0d94a2,120,116.37027740478516,石油大院,海淀区学院路20号院,住宅,40.00169372558594,https://m.fang.com/xiaoqu/bj/1010216531.html,102731,157,2001,海淀,,
5900942f5e986a05ba0d94a3,41,116.27593231201172,常青园一区,北京市海淀区四季青桥常青园路,住宅,39.96107864379883,https://m.fang.com/xiaoqu/bj/1010607503.html,55021,NULL,2000,海淀,,
590094325e986a05ba0d94a4,201,116.36370086669922,知本时代,西三旗环岛东2000米,住宅,40.06990051269531,https://m.fang.com/xiaoqu/bj/1010033834.html,61653,221,2004,海淀,,
590094355e986a05ba0d94a5,75,116.37891387939453,建材城东一里,西三旗建材城东路北侧,住宅,40.068668365478516,https://m.fang.com/xiaoqu/bj/1010198111.html,61101,128,2000,海淀,,
5900943a5e986a05ba0d94a6,1331,116.22391510009766,保利西山林语,西北旺镇冷泉村,住宅,40.04527282714844,https://m.fang.com/xiaoqu/bj/1010326553.html,69020,584,2010,海淀,,
5900943d5e986a05ba0d94a7,160,116.36289978027344,永泰西里,地铁永泰庄站西南角,住宅,40.03898620605469,https://m.fang.com/xiaoqu/bj/1010197245.html,72171,221,1996,海淀,,
